""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"13826","10690679","105052989","LA MORENA","Food Take Out","1175A ST CLAIR AVE W","43.67764","-79.44342","Pass","2","","2022-10-17","","","",""
"13827","10756610","104991926","LA MULATA COLUMBIAN STREET FOOD","Flea Market","8 WESTMORE DR","43.74227","-79.60457","Pass","2","","2022-06-11","","","",""
"13828","10373355","105059321","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","","2022-10-20","","","",""
"13829","10598538","104950197","LA PALMA","Restaurant","849 DUNDAS ST W","43.65154","-79.40978","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-03-22","M - Minor","Notice to Comply","",""
"13830","10598538","104950197","LA PALMA","Restaurant","849 DUNDAS ST W","43.65154","-79.40978","Pass","3","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-03-22","NA - Not Applicable","Notice to Comply","",""
"13831","10598538","104950197","LA PALMA","Restaurant","849 DUNDAS ST W","43.65154","-79.40978","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2022-03-22","M - Minor","Corrected During Inspection","",""
"13832","10770384","105088482","LA PARRILLA","Restaurant","5025 STEELES AVE W","43.76969","-79.54774","Pass","2","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2022-12-15","M - Minor","Notice to Comply","",""
"13833","9044516","105021944","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","","2022-08-12","","","",""
"13834","10746729","104928195","LA PETITE ECOLE","Child Care - Food Preparation","130 KENNEDY AVE","43.65084","-79.47569","Pass","2","","2022-01-10","","","",""
"13835","10404251","105034287","LA PREP","Restaurant","4700 KEELE ST, Unit-7","43.77342","-79.50234","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2022-09-06","S - Significant","Corrected During Inspection","",""
"13836","10443994","105010899","LA PREP","Restaurant","20 ADELAIDE ST E","43.65069","-79.37773","Pass","2","","2022-07-22","","","",""
"13837","10522117","104995772","LA PREP","Restaurant","1 QUEEN ST E","43.65241","-79.37894","Pass","2","","2022-06-23","","","",""
"13838","10522117","105089475","LA PREP","Restaurant","1 QUEEN ST E","43.65241","-79.37894","Pass","2","","2022-12-16","","","",""
"13839","10654349","105054177","LA PREP","Food Court Vendor","76 GRENVILLE ST","43.66152","-79.38738","Pass","2","","2022-10-17","","","",""
"13840","10665190","105041684","LA PREP","Restaurant","2863 ELLESMERE RD, Unit-214C","43.78112","-79.20599","Pass","2","","2022-09-19","","","",""
"13841","10665196","104944092","LA PREP","Food Court Vendor","5150 YONGE ST, Bldg-G17","43.7689","-79.41303","Pass","3","Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9","2022-03-03","M - Minor","Notice to Comply","",""
"13842","10759804","105012944","LA PREP","Restaurant","2235 SHEPPARD AVE E, Unit-104","43.77273","-79.32786","Pass","2","","2022-07-27","","","",""
"13843","10759804","105078605","LA PREP","Restaurant","2235 SHEPPARD AVE E, Unit-104","43.77273","-79.32786","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-11-24","M - Minor","Notice to Comply","",""
"13844","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-05-25","M - Minor","Notice to Comply","",""
"13845","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-05-25","M - Minor","Notice to Comply","",""
"13846","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operate food premise - appliances not arranged to permit maintenance in sanitary condition - Sec. 9","2022-05-25","M - Minor","Notice to Comply","",""
"13847","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2022-05-25","S - Significant","Corrected During Inspection","",""
"13848","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ","2022-05-25","S - Significant","Corrected During Inspection","",""
"13849","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-05-25","M - Minor","Notice to Comply","",""
"13850","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2022-05-25","M - Minor","Notice to Comply","",""
"13851","10266004","104978632","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2022-05-25","S - Significant","Corrected During Inspection","",""
"13852","10266004","105012065","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2022-07-26","M - Minor","Notice to Comply","",""
"13853","10266004","105012065","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-07-26","NA - Not Applicable","Notice to Comply","",""
"13854","10266004","105012065","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2022-07-26","M - Minor","Notice to Comply","",""
"13855","10266004","105012065","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-07-26","M - Minor","Notice to Comply","",""
"13856","10514712","105059308","LA REV","Restaurant","2848 DUNDAS ST W","43.66551","-79.46426","Pass","2","Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32","2022-10-20","NA - Not Applicable","Notice to Comply","",""
"13857","10514712","105059308","LA REV","Restaurant","2848 DUNDAS ST W","43.66551","-79.46426","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-10-20","M - Minor","Notice to Comply","",""
"13858","10722456","104963450","LA ROCCA CREATIVE KITCHEN","Bakery","2638 YONGE ST","43.71569","-79.40057","Pass","2","","2022-04-26","","","",""
"13859","9008532","105010538","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-07-22","M - Minor","Notice to Comply","",""
"13860","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-05-18","S - Significant","Notice to Comply","",""
"13861","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-05-18","C - Crucial","Notice to Comply","",""
"13862","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-05-18","M - Minor","Notice to Comply","",""
"13863","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-05-18","M - Minor","Notice to Comply","",""
"13864","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2022-05-18","S - Significant","Notice to Comply","",""
"13865","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-05-18","M - Minor","Notice to Comply","",""
"13866","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2022-05-18","S - Significant","Notice to Comply","",""
"13867","9008533","104974961","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-05-18","M - Minor","Notice to Comply","",""
"13868","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-06-14","C - Crucial","Notice to Comply","",""
"13869","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-14","M - Minor","Notice to Comply","",""
"13870","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-06-14","M - Minor","Notice to Comply","",""
"13871","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-14","M - Minor","Notice to Comply","",""
"13872","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-06-14","S - Significant","Notice to Comply","",""
"13873","9008533","104975398","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2022-06-14","S - Significant","Notice to Comply","",""
"13874","9008533","104989675","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-17","M - Minor","Notice to Comply","",""
"13875","9008533","104989675","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-17","M - Minor","Notice to Comply","",""
"13876","9008533","104989675","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-06-17","M - Minor","Notice to Comply","",""
"13877","9008533","104989675","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-17","M - Minor","Notice to Comply","",""
"13878","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2022-10-26","S - Significant","Notice to Comply","",""
"13879","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2022-10-26","C - Crucial","Ticket","Conviction - Fined","300"
"13880","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2022-10-26","S - Significant","Notice to Comply","",""
"13881","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-26","M - Minor","Ticket","Conviction - Fined","120"
"13882","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2022-10-26","S - Significant","Ticket","Conviction - Fined","60"
"13883","9008533","105061902","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-10-26","M - Minor","Notice to Comply","",""
"13884","9008533","105062632","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-10-28","M - Minor","Notice to Comply","",""
"13885","9008533","105062632","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2022-10-28","M - Minor","Notice to Comply","",""
"13886","10258621","104987325","LA SALUMERIA","Food Store (Convenience/Variety)","2021 YONGE ST","43.70135","-79.39696","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-06-09","M - Minor","Notice to Comply","",""
"13887","10358238","105065664","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Operate food premise - mechanical equipment not constructed to maintain wash water between 60 C and 71 C - Sec. 20(1)(a)(i) ","2022-11-02","S - Significant","Notice to Comply","",""
"13888","10358238","105065664","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Fail to sanitize multi-service articles after use - Sec. 21(1)","2022-11-02","S - Significant","Notice to Comply","",""
"13889","10358238","105065664","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Use food equipment not in good repair - Sec.  8(1)(b)  ","2022-11-02","S - Significant","Notice to Comply","",""
"13890","10358238","105065664","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-11-02","M - Minor","Notice to Comply","",""
"13891","10358238","105065664","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2022-11-02","S - Significant","Corrected During Inspection","",""
"13892","10358238","105065994","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","","2022-11-03","","","",""
"13893","10687814","105075438","LA SANI GRILL & SWEET SPOT DESSERTS","Food Take Out","2883 LAWRENCE AVE E","43.75385","-79.25307","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2022-11-17","S - Significant","Corrected During Inspection","",""
"13894","10714166","104952874","LA SIRENA","Refreshment Stand (Stationary)","1918 QUEEN ST E","43.66934","-79.30408","Pass","1","","2022-03-28","","","",""
"13895","10717454","104934574","LA SIRENA","Restaurant","260 MANITOBA ST","43.62392","-79.49002","Pass","2","","2022-02-01","","","",""
"13896","10717454","105017535","LA SIRENA","Restaurant","260 MANITOBA ST","43.62392","-79.49002","Pass","2","","2022-08-05","","","",""
"13897","10764908","105046464","LA SPESA INC.","Food Store (Convenience/Variety)","1700 ST CLAIR AVE W","43.67464","-79.45923","Pass","2","","2022-09-27","","","",""
"13898","10764908","105071583","LA SPESA INC.","Food Store (Convenience/Variety)","1700 ST CLAIR AVE W","43.67464","-79.45923","Pass","2","","2022-11-10","","","",""
"13899","10768321","105072499","LA TAULA VERDE","Restaurant","9 KINGS COLLEGE CRCL","43.66232","-79.39455","Pass","2","Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32","2022-11-14","NA - Not Applicable","Notice to Comply","",""
"13900","10486198","104991846","LA TAZZA CAFE","Restaurant","2200 YONGE ST","43.70604","-79.39855","Pass","2","","2022-07-21","","","",""
"13901","10633790","104950086","LA TIENDA","Food Store (Convenience/Variety)","1165 ST CLAIR AVE W, UNIT-1","43.67781","-79.44266","Pass","1","","2022-03-22","","","",""
"13902","10553462","105018648","LA TORTILLERIA","Food Processing Plant","817 KIPLING AVE","43.6319","-79.53069","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2022-08-08","M - Minor","Notice to Comply","",""
"13903","10586950","104996761","LA TORTILLERIA","Restaurant","1009 DUFFERIN ST","43.6596","-79.4351","Pass","2","","2022-06-24","","","",""
"13904","10695232","105014510","LA TORTILLERIA","Restaurant","817 KIPLING AVE","43.6319","-79.53069","Pass","2","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2022-07-29","M - Minor","Notice to Comply","",""
